id;IDCliente;ValorDocumento;NumeroDocumento;DataDocumento;Vencimento;Status;DataPagamento
37961;40366;238;18051A;29/01/2024;23/02/2024;PENDING;
33346;40365;366,99;16025A;02/01/2023;02/01/2023;PAID;02/01/2023
33347;40365;280;16026A;02/01/2023;02/01/2023;PAID;02/01/2023
33229;40364;1396;15971A;15/12/2022;15/12/2022;PENDING;
33397;40362;560;16049A;06/01/2023;06/01/2023;PAID;06/01/2023
33291;40362;290;16001A;22/12/2022;22/12/2022;PENDING;
33879;40361;396;16247A;23/02/2023;23/03/2023;PAID;23/03/2023
33266;40360;260;15989A;21/12/2022;18/01/2023;PAID;18/01/2023
33335;40360;329;16010A;28/12/2022;24/01/2023;PAID;24/01/2023
33207;40360;260;15962A;14/12/2022;14/12/2022;PENDING;
33896;40359;228;16254A;28/02/2023;27/02/2023;PAID;28/02/2023
33731;40358;780;16185A;08/02/2023;07/02/2023;PAID;07/02/2023
36541;40358;328;17408A;25/10/2023;22/11/2023;PAID;22/11/2023
32919;40358;190;15830A;08/11/2022;08/11/2022;PENDING;
33177;40357;634;15945A;08/12/2022;05/01/2023;PAID;05/01/2023
35616;40357;158;16962A;09/08/2023;06/09/2023;PAID;09/08/2023
33151;40355;697;15931A;05/12/2022;05/12/2022;PAID;02/12/2022
36558;40355;552;17411A;26/10/2023;22/11/2023;PAID;22/11/2023
37132;40355;1621;17671A;11/12/2023;29/12/2023;PAID;29/12/2023
37281;40355;390;17748A;20/12/2023;15/01/2024;PAID;15/01/2024
37133;40355;1621;17671B;11/12/2023;18/01/2024;PAID;18/01/2024
34930;40355;46;16689A;31/05/2023;31/05/2023;PENDING;
33099;40354;183;15908A;25/11/2022;23/12/2022;PAID;23/12/2022
33132;40354;205;15909A;01/12/2022;26/12/2022;PAID;26/12/2022
33442;40354;1194;16069A;12/01/2023;09/02/2023;PAID;09/02/2023
33873;40354;163;16244A;23/02/2023;23/03/2023;PAID;23/03/2023
34202;40354;3441;16364A;20/03/2023;17/04/2023;PAID;17/04/2023
35707;40354;1518;17004A;15/08/2023;12/09/2023;PENDING;
37685;40354;191;17942A;15/01/2024;12/02/2024;PENDING;
33050;40353;986;15888A;22/11/2022;22/11/2022;PENDING;
33038;40352;741;15878A;21/11/2022;21/11/2022;PAID;18/11/2022
33007;40351;166;15871A;17/11/2022;17/11/2022;PENDING;
32962;40350;89;15848A;11/11/2022;11/11/2022;PAID;11/11/2022
32916;40349;48;15828A;08/11/2022;08/11/2022;PENDING;
32778;40348;2290;15763A;18/10/2022;18/10/2022;PENDING;
33156;40347;1900;15933A;06/12/2022;06/12/2022;PENDING;
32910;40346;2000;15827A;08/11/2022;08/11/2022;PAID;08/11/2022
32857;40344;128;15800A;27/10/2022;27/10/2022;PENDING;
33107;40344;50;15915A;30/11/2022;28/12/2022;PENDING;
33830;40344;49;16226A;16/02/2023;16/02/2023;PENDING;
32794;40343;2732;15771A;19/10/2022;19/10/2022;PENDING;
32811;40341;2689;15777A;20/10/2022;20/10/2022;PENDING;
32812;40341;759;15778A;20/10/2022;20/10/2022;PENDING;
34149;40340;37;16356A;17/03/2023;17/03/2023;PAID;17/03/2023
34109;40340;80;16341A;15/03/2023;15/03/2023;PAID;03/04/2023
34820;40340;193;16641A;19/05/2023;19/05/2023;PAID;18/05/2023
36857;40340;43;17535A;22/11/2023;22/11/2023;PAID;21/11/2023
37900;40340;34;18038A;25/01/2024;25/01/2024;PAID;25/01/2024
32764;40340;390;15757A;18/10/2022;18/10/2022;PENDING;
35183;40340;270;16789A;28/06/2023;28/06/2023;PENDING;
35657;40340;39;16985A;11/08/2023;11/08/2023;PENDING;
37496;40340;44;17856A;04/01/2024;04/01/2024;PENDING;
37894;40340;98;18034A;24/01/2024;24/01/2024;PENDING;
32742;40339;90;15739A;14/10/2022;13/10/2022;PENDING;
32645;40338;1500;15714A;05/10/2022;03/11/2022;PAID;03/11/2022
33760;40337;280;16202A;10/02/2023;10/03/2023;PAID;10/03/2023
32608;40337;477;15694A;29/09/2022;28/09/2022;PENDING;
32623;40336;24;15693A;30/09/2022;28/09/2022;PENDING;
32613;40335;499;15698A;29/09/2022;29/09/2022;PENDING;
32627;40334;330;15706A;03/10/2022;31/10/2022;PAID;01/11/2022
35282;40334;240;16807A;10/07/2023;01/08/2023;PAID;01/08/2023
35556;40334;880;16929A;03/08/2023;30/08/2023;PAID;30/08/2023
37061;40334;259;17631A;06/12/2023;26/12/2023;PAID;26/12/2023
32601;40333;1380;15691A;28/09/2022;26/10/2022;PAID;26/10/2022
32591;40332;800;15689A;27/09/2022;27/09/2022;PAID;27/09/2022
32592;40332;800;15689B;27/09/2022;25/10/2022;PAID;25/10/2022
33935;40332;651;16268A;03/03/2023;31/03/2023;PAID;31/03/2023
33936;40332;651;16268B;03/03/2023;30/04/2023;PAID;28/04/2023
36750;40332;3011;17479A;10/11/2023;09/11/2023;PAID;09/11/2023
32544;40331;396;15663A;19/09/2022;17/10/2022;PAID;17/10/2022
32567;40331;338;15668A;22/09/2022;19/10/2022;PAID;19/10/2022
33528;40331;139;16099A;19/01/2023;15/02/2023;PAID;15/02/2023
35301;40331;190;16820A;10/07/2023;03/08/2023;PAID;03/08/2023
35527;40331;89;16921A;01/08/2023;21/08/2023;PAID;21/08/2023
37454;40331;179;17827A;02/01/2024;26/01/2024;PAID;10/01/2024
32559;40330;680;15654A;21/09/2022;16/09/2022;PENDING;
32499;40329;448;15651A;15/09/2022;15/09/2022;PAID;15/09/2022
32474;40328;118;15642A;13/09/2022;13/09/2022;PENDING;
32526;40327;918;15638A;19/09/2022;10/10/2022;PAID;10/10/2022
32531;40327;323;15644A;19/09/2022;11/10/2022;PAID;10/10/2022
34763;40327;128;16616A;12/05/2023;07/06/2023;PAID;07/06/2023
36060;40327;650;17183A;15/09/2023;11/10/2023;PAID;09/10/2023
34979;40326;298;16712A;07/06/2023;07/06/2023;PAID;07/06/2023
32407;40326;2108;15602A;06/09/2022;02/09/2022;PENDING;
32655;40326;510;15716A;05/10/2022;05/10/2022;PENDING;
33221;40326;500;15967A;14/12/2022;14/12/2022;PENDING;
37974;40326;510;18071A;29/01/2024;29/01/2024;PENDING;
36814;40325;1309;17508A;17/11/2023;14/11/2023;PAID;14/11/2023
32454;40324;730;15629A;09/09/2022;09/09/2022;PAID;09/09/2022
32398;40323;142;15608A;05/09/2022;05/09/2022;PENDING;
32262;40322;22;15540A;15/08/2022;15/08/2022;PENDING;
32387;40321;1344;15599A;02/09/2022;02/09/2022;PENDING;
32365;40320;496;15588A;31/08/2022;31/08/2022;PAID;31/08/2022
32345;40319;147;15577A;26/08/2022;26/08/2022;PAID;26/08/2022
37064;40319;1168;17639A;06/12/2023;03/01/2024;PAID;03/01/2024
36749;40318;196;17494A;10/11/2023;10/11/2023;PAID;10/11/2023
32328;40318;589;15568A;23/08/2022;23/08/2022;PENDING;
32505;40318;659;15656A;16/09/2022;16/09/2022;PENDING;
32291;40317;2083,33;15555A;19/08/2022;18/09/2022;PAID;19/09/2022
32376;40317;2760;15589A;01/09/2022;29/09/2022;PAID;29/09/2022
32292;40317;2083,33;15555B;19/08/2022;03/10/2022;PAID;03/10/2022
32293;40317;2083,34;15555C;19/08/2022;18/10/2022;PAID;18/11/2022
32147;40313;856;15496A;03/08/2022;03/08/2022;PAID;03/08/2022
32242;40312;50;15532A;11/08/2022;11/08/2022;PENDING;
32140;40311;842;15492A;02/08/2022;02/08/2022;PENDING;
33856;40309;62;16238A;17/02/2023;10/03/2023;PAID;13/03/2023
33116;40309;298;15919A;30/11/2022;30/11/2022;PAID;31/03/2023
33943;40309;267;16274A;03/03/2023;30/03/2023;PAID;31/03/2023
33969;40309;638;16293A;06/03/2023;31/03/2023;PAID;31/03/2023
34267;40309;90;16397A;28/03/2023;24/04/2023;PAID;26/04/2023
35171;40309;75;16769A;27/06/2023;14/07/2023;PAID;24/07/2023
35838;40309;158;17073A;25/08/2023;22/09/2023;PAID;22/09/2023
32238;40309;330;15529A;11/08/2022;11/08/2022;PENDING;
32215;40308;980;15519A;10/08/2022;09/08/2022;PENDING;
33808;40307;331;16219A;15/02/2023;15/02/2023;PAID;15/02/2023
34577;40307;1169;16534A;28/04/2023;26/05/2023;PAID;25/05/2023
34595;40307;606;16539A;02/05/2023;26/05/2023;PAID;25/05/2023
36945;40307;232;17575A;28/11/2023;26/12/2023;PAID;26/12/2023
32143;40307;178;15495A;03/08/2022;03/08/2022;PENDING;
33941;40307;680;16278A;03/03/2023;04/03/2023;PENDING;
37739;40307;46;17966A;17/01/2024;17/01/2024;PENDING;
32095;40305;1840;15475A;26/07/2022;26/07/2022;PENDING;
33868;40304;149;16242A;22/02/2023;22/02/2023;PAID;23/02/2023
31915;40303;389;15395A;30/06/2022;27/07/2022;PAID;27/07/2022
31982;40303;97;15424A;11/07/2022;04/08/2022;PAID;04/08/2022
32075;40302;665;15459A;22/07/2022;22/07/2022;PENDING;
32045;40301;2000,1;15443A;18/07/2022;18/07/2022;PENDING;
32059;40301;1390;15455A;20/07/2022;29/08/2022;PENDING;
33843;40300;836;16233A;16/02/2023;16/02/2023;PAID;16/02/2023
34833;40300;931;16647A;20/05/2023;20/05/2023;PAID;20/05/2023
35138;40300;390;16767A;23/06/2023;21/07/2023;PAID;23/06/2023
35280;40300;118;16828A;10/07/2023;10/07/2023;PAID;10/07/2023
35311;40300;98;16834A;10/07/2023;10/07/2023;PAID;10/07/2023
35319;40300;590;16839A;11/07/2023;11/07/2023;PAID;11/07/2023
35341;40300;43;16844A;12/07/2023;12/07/2023;PAID;12/07/2023
35370;40300;516;16859A;14/07/2023;14/07/2023;PAID;14/07/2023
35411;40300;45;16875A;19/07/2023;19/07/2023;PAID;19/07/2023
35415;40300;198;16877A;19/07/2023;19/07/2023;PAID;19/07/2023
34364;40300;118;16445A;05/04/2023;05/04/2023;PAID;24/07/2023
35448;40300;148;16888A;24/07/2023;24/07/2023;PAID;24/07/2023
35646;40300;260;16978A;10/08/2023;10/08/2023;PAID;10/08/2023
36014;40300;401;17163A;11/09/2023;11/09/2023;PAID;11/09/2023
37185;40300;900;17701A;13/12/2023;13/12/2023;PAID;13/12/2023
37578;40300;189;17894A;09/01/2024;09/01/2024;PAID;09/01/2024
37681;40300;125;17940A;15/01/2024;15/01/2024;PAID;15/01/2024
31938;40300;270;15404A;04/07/2022;04/07/2022;PENDING;
32103;40300;67;15478A;28/07/2022;28/07/2022;PENDING;
32132;40300;960;15488A;02/08/2022;02/08/2022;PENDING;
34264;40300;198;16399A;28/03/2023;27/03/2023;PENDING;
35522;40300;35;16920A;31/07/2023;31/07/2023;PENDING;
35667;40300;49;16989A;11/08/2023;11/08/2023;PENDING;
35668;40300;80;16990A;11/08/2023;11/08/2023;PENDING;
35763;40300;65;17032A;19/08/2023;19/08/2023;PENDING;
35847;40300;156;17085A;28/08/2023;28/08/2023;PENDING;
35859;40300;2540;17095A;29/08/2023;29/08/2023;PENDING;
36295;40300;98;17302A;04/10/2023;29/09/2023;PENDING;
36995;40300;910;17610A;04/12/2023;04/12/2023;PENDING;
37093;40300;120;17657A;08/12/2023;08/12/2023;PENDING;
37162;40300;128;17690A;13/12/2023;13/12/2023;PENDING;
37503;40300;228;17861A;04/01/2024;04/01/2024;PENDING;
37741;40300;1550;17969A;18/01/2024;18/01/2024;PENDING;
34083;40298;311;16323A;13/03/2023;06/04/2023;PAID;06/04/2023
34830;40298;51;16645A;19/05/2023;19/05/2023;PAID;19/05/2023
36068;40298;131;17192A;15/09/2023;06/10/2023;PAID;06/10/2023
36947;40298;44;17578A;28/11/2023;05/12/2023;PAID;05/12/2023
31996;40298;155;15428A;13/07/2022;12/07/2022;PENDING;
32053;40297;140;15447A;20/07/2022;16/08/2022;PAID;17/08/2022
33692;40297;121;16177A;06/02/2023;03/03/2023;PAID;14/02/2023
31910;40296;178;15392A;29/06/2022;27/07/2022;PAID;27/07/2022
32234;40296;874;15525A;11/08/2022;06/09/2022;PAID;06/09/2022
33295;40296;110;16003A;23/12/2022;12/01/2023;PAID;12/01/2023
33662;40296;69;16164A;01/02/2023;14/02/2023;PAID;14/02/2023
34918;40296;86;16682A;30/05/2023;13/06/2023;PAID;13/06/2023
35072;40296;360;16734A;15/06/2023;12/07/2023;PAID;11/07/2023
35810;40296;118;17053A;23/08/2023;19/09/2023;PAID;19/09/2023
36431;40296;52;17346A;17/10/2023;23/10/2023;PAID;23/10/2023
37255;40296;348;17725A;19/12/2023;12/01/2024;PAID;12/01/2024
37717;40296;389;17953A;17/01/2024;12/02/2024;PENDING;
31918;40295;298;15397A;30/06/2022;30/06/2022;PENDING;
31927;40294;340;15387A;01/07/2022;29/06/2022;PAID;11/08/2022
32607;40294;148;15695A;29/09/2022;27/10/2022;PAID;27/10/2022
33707;40294;208;16183A;07/02/2023;06/03/2023;PAID;06/03/2023
31868;40293;948;15373A;27/06/2022;27/06/2022;PAID;24/06/2022
31706;40292;79;15302A;30/05/2022;30/05/2022;PENDING;
32582;40292;180;15683A;26/09/2022;26/09/2022;PENDING;
31797;40290;890;15346A;14/06/2022;12/07/2022;PAID;11/07/2022
32004;40290;89;15432A;14/07/2022;10/08/2022;PAID;09/08/2022
32530;40290;298;15643A;19/09/2022;11/10/2022;PAID;13/10/2022
33451;40290;148;16066A;13/01/2023;08/02/2023;PAID;09/02/2023
33727;40290;69;16184A;08/02/2023;23/02/2023;PAID;23/02/2023
34134;40290;438;16343A;16/03/2023;12/04/2023;PAID;14/04/2023
35136;40290;268;16755A;22/06/2023;19/07/2023;PAID;18/07/2023
36685;40290;118;17468A;07/11/2023;20/11/2023;PAID;21/11/2023
37005;40290;869;17612A;04/12/2023;03/01/2024;PAID;27/12/2023
37135;40290;115;17674A;11/12/2023;08/01/2024;PAID;27/12/2023
37200;40290;698;17663A;14/12/2023;05/01/2024;PAID;27/12/2023
37006;40290;869;17612B;04/12/2023;18/01/2024;PAID;18/01/2024
37157;40290;37;17687A;12/12/2023;18/12/2023;PAID;18/01/2024
32297;40290;118;15552A;19/08/2022;15/09/2022;PENDING;
31761;40289;128;15331A;09/06/2022;09/06/2022;PENDING;
31737;40288;384;15317A;07/06/2022;06/06/2022;PENDING;
31732;40287;643,33;15314A;06/06/2022;04/07/2022;PAID;04/07/2022
31733;40287;643,33;15314B;06/06/2022;15/07/2022;PAID;15/07/2022
31734;40287;643,34;15314C;06/06/2022;01/08/2022;PAID;01/08/2022
32334;40287;588;15566A;24/08/2022;20/09/2022;PAID;20/09/2022
33838;40287;619;16230A;16/02/2023;17/03/2023;PAID;17/03/2023
33839;40287;619;16230B;16/02/2023;17/04/2023;PAID;17/04/2023
35796;40287;1080;17056A;23/08/2023;22/09/2023;PAID;22/09/2023
31711;40287;1622;15305A;01/06/2022;01/06/2022;PENDING;
34116;40287;98;16335A;15/03/2023;11/04/2023;PENDING;
37831;40287;574;17982A;22/01/2024;15/02/2024;PENDING;
35823;40286;68;17069A;24/08/2023;24/08/2023;PENDING;
31673;40285;65;15288A;26/05/2022;25/05/2022;PENDING;
32366;40284;518;15582A;31/08/2022;27/09/2022;PAID;26/09/2022
33530;40284;289;16088A;19/01/2023;13/02/2023;PAID;13/02/2023
35828;40284;459;17067A;24/08/2023;21/09/2023;PAID;22/09/2023
36042;40284;98;17174A;14/09/2023;04/10/2023;PAID;02/10/2023
37344;40284;720;17780A;22/12/2023;18/01/2024;PAID;18/01/2024
31612;40284;1690;15261A;17/05/2022;17/05/2022;PENDING;
32085;40284;43;15470A;26/07/2022;26/07/2022;PENDING;
37821;40284;668;18006A;22/01/2024;19/02/2024;PENDING;
31651;40283;589;15283A;24/05/2022;24/05/2022;PENDING;
31597;40282;655;15253A;13/05/2022;13/05/2022;PENDING;
31491;40281;100;15202A;27/04/2022;27/04/2022;PENDING;
31518;40280;83;15214A;02/05/2022;01/06/2022;PENDING;
31519;40280;83;15214B;02/05/2022;01/07/2022;PENDING;
31520;40280;83;15214C;02/05/2022;31/07/2022;PENDING;
31589;40279;54;15241A;12/05/2022;11/05/2022;PENDING;
31541;40278;330;15225A;05/05/2022;02/06/2022;PAID;02/06/2022
31568;40277;1460;15211A;10/05/2022;02/05/2022;PENDING;
31631;40277;1180;15273A;19/05/2022;09/05/2022;PENDING;
31499;40276;290;15207A;28/04/2022;28/04/2022;PENDING;
31426;40273;78;15174A;18/04/2022;18/04/2022;PENDING;
31439;40272;1061,16;15175A;19/04/2022;18/04/2022;PENDING;
31443;40272;350;15180A;19/04/2022;19/04/2022;PENDING;
31444;40272;350;15181A;19/04/2022;19/04/2022;PENDING;
31445;40272;350;15182A;19/04/2022;19/04/2022;PENDING;
31298;40271;170;15103A;05/04/2022;05/04/2022;PENDING;
31785;40270;135;15341A;13/06/2022;13/06/2022;PENDING;
31450;40269;890;15183A;20/04/2022;18/05/2022;PAID;06/06/2022
34072;40269;2725;16324A;10/03/2023;10/04/2023;PAID;10/04/2023
34198;40269;415;16367A;20/03/2023;17/04/2023;PAID;17/04/2023
34199;40269;415;16367B;20/03/2023;04/05/2023;PAID;04/05/2023
34073;40269;2725;16324B;10/03/2023;09/05/2023;PAID;09/05/2023
35615;40269;250;16961A;09/08/2023;05/09/2023;PAID;05/09/2023
36543;40269;478;17410A;25/10/2023;22/11/2023;PAID;22/11/2023
31379;40268;460;15138A;12/04/2022;11/04/2022;PAID;11/04/2022
31464;40267;710;15179A;22/04/2022;20/04/2022;PAID;20/04/2022
31421;40266;198;15156A;14/04/2022;13/05/2022;PAID;13/05/2022
31535;40266;78;15222A;04/05/2022;04/05/2022;PAID;02/06/2022
31422;40266;198;15156B;14/04/2022;12/06/2022;PAID;14/06/2022
31363;40265;390;15137A;11/04/2022;11/04/2022;PENDING;
31297;40264;180;15102A;05/04/2022;05/04/2022;PENDING;
31536;40263;217;15223A;04/05/2022;01/06/2022;PAID;06/06/2022
31276;40263;206;15097A;04/04/2022;04/04/2022;PENDING;
30165;40262;590;14599A;28/09/2021;28/09/2021;PENDING;
31123;40261;203;15019A;10/03/2022;10/03/2022;PENDING;
31207;40260;328;15065A;24/03/2022;24/03/2022;PENDING;
31120;40259;239;15017A;10/03/2022;10/03/2022;PENDING;
31977;40259;89;15421A;11/07/2022;11/07/2022;PENDING;
32163;40258;275;15505A;04/08/2022;04/08/2022;PENDING;
31214;40257;1230;15064A;24/03/2022;24/03/2022;PENDING;
31265;40256;692;15069A;04/04/2022;23/04/2022;PAID;20/04/2022
31266;40256;692;15069B;04/04/2022;08/05/2022;PAID;09/05/2022
32192;40256;392;15509A;08/08/2022;05/09/2022;PAID;05/09/2022
32220;40256;300;15516A;10/08/2022;05/09/2022;PAID;05/09/2022
32233;40256;128;15524A;11/08/2022;06/09/2022;PAID;06/09/2022
32258;40256;249;15537A;15/08/2022;12/09/2022;PAID;12/09/2022
32270;40256;129;15543A;16/08/2022;12/09/2022;PAID;12/09/2022
32193;40256;392;15509B;08/08/2022;19/09/2022;PAID;19/09/2022
32221;40256;300;15516B;10/08/2022;19/09/2022;PAID;19/09/2022
32194;40256;392;15509C;08/08/2022;04/10/2022;PAID;04/10/2022
32222;40256;300;15516C;10/08/2022;04/10/2022;PAID;04/10/2022
32648;40256;720;15708A;05/10/2022;01/11/2022;PAID;01/11/2022
32649;40256;720;15708B;05/10/2022;29/11/2022;PAID;29/11/2022
32650;40256;720;15708C;05/10/2022;15/12/2022;PAID;15/12/2022
33094;40256;215,67;15903A;25/11/2022;22/12/2022;PAID;22/12/2022
33095;40256;215,67;15903B;25/11/2022;06/01/2023;PAID;06/01/2023
33096;40256;215,66;15903C;25/11/2022;20/01/2023;PAID;20/01/2023
33906;40256;177;16259A;01/03/2023;28/03/2023;PAID;28/03/2023
34307;40256;390,25;16420A;31/03/2023;28/04/2023;PAID;28/04/2023
34327;40256;303;16427A;03/04/2023;28/04/2023;PAID;28/04/2023
34372;40256;397;16442A;06/04/2023;03/05/2023;PAID;03/05/2023
34308;40256;390,25;16420B;31/03/2023;12/05/2023;PAID;12/05/2023
34571;40256;260;16526A;26/04/2023;23/05/2023;PAID;23/05/2023
34309;40256;390,25;16420C;31/03/2023;26/05/2023;PAID;26/05/2023
34310;40256;390,25;16420D;31/03/2023;09/06/2023;PAID;09/06/2023
37914;40256;144;18039A;25/01/2024;22/02/2024;PENDING;
35858;40254;235;17094A;29/08/2023;29/08/2023;PAID;28/08/2023
31116;40254;750;15015A;10/03/2022;10/03/2022;PENDING;
34862;40253;2500;16655A;24/05/2023;24/05/2023;PAID;24/05/2023
34871;40253;690;16659A;25/05/2023;25/05/2023;PAID;24/05/2023
34916;40253;600;16681A;30/05/2023;30/05/2023;PAID;30/05/2023
31084;40252;235;14998A;04/03/2022;04/03/2022;PENDING;
32171;40251;580;15503A;05/08/2022;01/09/2022;PAID;09/08/2022
32195;40251;239;15510A;08/08/2022;02/09/2022;PAID;09/08/2022
31070;40251;98;14992A;02/03/2022;02/03/2022;PENDING;
31287;40250;890;15096A;04/04/2022;01/05/2022;PAID;01/05/2022
33924;40250;498;16265A;02/03/2023;31/03/2023;PAID;31/03/2023
34081;40250;1511,5;16327A;13/03/2023;06/04/2023;PAID;06/04/2023
34114;40250;380;16334A;15/03/2023;13/04/2023;PAID;13/04/2023
34238;40250;117;16383A;23/03/2023;20/04/2023;PAID;20/04/2023
34079;40250;1007,67;16311B;13/03/2023;22/04/2023;PAID;05/05/2023
34080;40250;1007,66;16311C;13/03/2023;07/05/2023;PAID;05/05/2023
34082;40250;1511,5;16327B;13/03/2023;05/05/2023;PAID;05/05/2023
34435;40250;274;16455A;13/04/2023;10/05/2023;PAID;11/05/2023
34115;40250;380;16334B;15/03/2023;13/05/2023;PAID;13/05/2023
34822;40250;416;16633A;19/05/2023;14/06/2023;PAID;14/06/2023
36529;40250;434;17348A;25/10/2023;13/11/2023;PAID;13/11/2023
34078;40250;1007,67;16311A;13/03/2023;07/04/2023;PENDING;
37908;40250;670;18044A;25/01/2024;22/02/2024;PENDING;
31011;40249;418;14969A;21/02/2022;21/03/2022;PAID;18/03/2022
31053;40249;454;14983A;25/02/2022;25/03/2022;PAID;25/03/2022
31075;40249;348;14993A;03/03/2022;30/03/2022;PAID;30/03/2022
31987;40249;825;15427A;12/07/2022;04/08/2022;PAID;04/08/2022
32330;40249;183;15569A;23/08/2022;20/09/2022;PAID;20/09/2022
35753;40249;1012;17025A;18/08/2023;15/09/2023;PAID;15/09/2023
35754;40249;1012;17025B;18/08/2023;02/10/2023;PAID;02/10/2023
30976;40248;152;14950A;14/02/2022;14/03/2022;PAID;15/03/2022
30987;40248;717;14953A;17/02/2022;15/03/2022;PAID;15/03/2022
31669;40248;176,67;15286A;26/05/2022;24/06/2022;PAID;20/06/2022
31670;40248;176,67;15286B;26/05/2022;09/07/2022;PAID;11/07/2022
31780;40248;152;15334A;13/06/2022;11/07/2022;PAID;11/07/2022
31671;40248;176,66;15286C;26/05/2022;24/07/2022;PAID;25/07/2022
30910;40247;899;14924A;08/02/2022;07/02/2022;PENDING;
31137;40247;330;15022A;15/03/2022;14/03/2022;PENDING;
31880;40246;267;15374A;27/06/2022;25/07/2022;PAID;25/07/2022
32652;40246;358;15710A;05/10/2022;01/11/2022;PAID;01/11/2022
32852;40246;270;15792A;26/10/2022;22/11/2022;PAID;22/11/2022
34002;40246;325;16299A;08/03/2023;04/04/2023;PAID;04/04/2023
35640;40246;570;16964A;10/08/2023;06/09/2023;PAID;06/09/2023
30909;40246;419;14921A;08/02/2022;07/02/2022;PENDING;
33636;40245;630;16156A;27/01/2023;26/02/2023;PAID;27/02/2023
33637;40245;630;16156B;27/01/2023;28/03/2023;PAID;28/03/2023
37101;40244;196;17656A;08/12/2023;08/12/2023;PAID;08/12/2023
30911;40244;683;14920A;08/02/2022;07/02/2022;PENDING;
30900;40243;118;14918A;04/02/2022;04/02/2022;PENDING;
30804;40242;129;14877A;24/01/2022;24/01/2022;PENDING;
31467;40241;1841;15193A;25/04/2022;22/04/2022;PENDING;
30794;40240;196;14867A;19/01/2022;19/01/2022;PENDING;
30776;40239;229;14850A;17/01/2022;10/02/2022;PAID;23/02/2022
31154;40239;596;15030A;17/03/2022;13/04/2022;PAID;29/04/2022
31322;40239;118;15108A;06/04/2022;04/05/2022;PAID;05/05/2022
31542;40239;148;15224A;05/05/2022;02/06/2022;PAID;02/06/2022
32971;40239;289;15853A;14/11/2022;12/12/2022;PAID;12/12/2022
33134;40239;349;15916A;01/12/2022;28/12/2022;PAID;28/12/2022
35115;40239;860;16758A;21/06/2023;19/07/2023;PAID;19/07/2023
37081;40239;460;17649A;07/12/2023;06/12/2023;PENDING;
30712;40238;398;14823A;03/01/2022;03/01/2022;PENDING;
30700;40237;369;14817A;28/12/2021;28/12/2021;PENDING;
30725;40237;216;14831A;07/01/2022;07/01/2022;PENDING;
30701;40236;39;14818A;29/12/2021;29/12/2021;PENDING;
33408;40235;1117;16054A;07/01/2023;07/01/2023;PAID;09/01/2023
30642;40235;564;14793A;16/12/2021;15/12/2021;PENDING;
31849;40235;46;15367A;23/06/2022;23/06/2022;PENDING;
30600;40234;200;14772A;08/12/2021;08/12/2021;PENDING;
30624;40233;1769;14784A;14/12/2021;14/12/2021;PENDING;
30620;40232;180;14783A;13/12/2021;13/12/2021;PENDING;
30615;40231;198;14780A;10/12/2021;10/12/2021;PENDING;
30647;40230;186,5;14770A;17/12/2021;07/01/2022;PAID;07/01/2022
30648;40230;186,5;14770B;17/12/2021;22/01/2022;PAID;18/01/2022
30693;40230;333;14811A;28/12/2021;24/01/2022;PAID;21/01/2022
