CodigoDoProduto;CodigoDoProdutoI;Referencia;Codigo_barra;id;NomeProduto;Marca;Unidade;Localizacao;Preco1;PrecoCusto;CodigoDoFornecedor;EstoqueMinimo;EstoqueMaximo;Estoque;Complemento;NCM;CodigoDoGrupo
"RCPT13770	";;16158273372;;;PASTILHA DE FREIO CRUZE 1.4 2012...;SOUZA CAR;UN;"	R2 P2 LA - 15";174;0;;0;0;1;;;
"4829817	";;16158102224;;;COMUTADOR DE INGNICAO GOL/SAV/PARATI 95... 5PINOS;SOUZA CAR;UN;"	R4 P8 LA - 61";60;0;;0;0;0;;;
"ACX02008	";;16156269958;;;COXIM FRONTAL DO MOTOR LE ASTRA/VECTRA/ZAFIRA 99/...AUTOMATICO;SOUZA CAR;UN;"	G2 R1 P2 LB - 46";180;0;;0;0;0;;87089990;
"GP33000	";;16155994689;;;AMORTECEDOR DIANTEIRO FIORINO 1.4 EVO 2014...COFAP;SOUZA CAR;UN;"	";550;0;;0;0;0;;;
"GP33001	";;16155994686;;;AMORTECEDOR DIANTEIRO FIORINO 1.4 EVO 2014....COFAP;SOUZA CAR;UN;"	";550;0;;0;0;0;;;
"30318	";;16155318918;;;BOBINA NISSAN VERSA;SOUZA CAR;UN;"	";220;0;;0;0;0;;;
"N2500	";;16154667350;;;LENTE COM BASE UNO ECONOMICO LE;SOUZA CAR;UN;"	";40;0;;0;0;1;;70091000;
"BI021MM	";;16154299131;;;BOBINA DE IGNIÇAO CLIO/KANGOO/SCENIC/SANDERO/LOGAN 1.6 16V;SOUZA CAR;UN;"	";170;0;;0;0;0;;;
"30249	";;16154270701;;;BUCHA DO AMORTECEDOR TRASEIRO LOGAN/CLIO/SANDERO;SOUZA CAR;UN;"	G2 R2 P2 LA - 43";20;0;;0;0;6;;;
"KL8471	";;16152646428;;;BANDEJA INFERIOR CHEVETTE;SOUZA CAR;UN;"	";300;0;;0;0;0;;;
"	";;16150042504;;;CABO DE VELA GOL CHT NGK;SOUZA CAR;UN;"	";198;0;;0;0;0;;;
"09942	";;16150042503;;;CARTER GOL CHT 1.0 ;SOUZA CAR;UN;"	";280;0;;0;0;0;;;
"08274	";;16150042501;;;SUPORTE COXIM GOL ;SOUZA CAR;UN;"	";60;0;;0;0;0;;;
"708001	";;16149725437;;;SENSOR DE DETONAÇAO POLO/GOL/PASSAT/GOLF;SOUZA CAR;UN;"	";95;0;;0;0;0;;;
"AP207	";;16148943770;;;VALVULA DE ALIVIO CELTA /CORSA;SOUZA CAR;UN;"	";45;0;;0;0;0;;;
"584520	";;16147523305;;;JUNTA DO CARTER CORSA/CELTA 94/... 1.0/1.4/1.6 8V-SIMILAR-86271-121908BNL;SOUZA CAR;UN;"	R3 P8 LA - 40";40;0;;0;0;0;;45049000;
"145122	";;16147475838;;;ANEL COLETOR AP;SOUZA CAR;UN;"	";5;0;;0;0;0;;;
"lp931051905	";;16147262545;;;SENSOR MAP GOL AP 1.8;SOUZA CAR;UN;"	";120;0;;0;0;0;;;
"BUR7ETB10D	";;16146692461;;;VELA DE IGUINICAO GOL 1.0 8V AT 97/....ALCOOL;SOUZA CAR;UN;"	";35;0;;0;0;0;;;
"00280157111	";;16144716993;;;BICO INJETOR GOL G6;SOUZA CAR;UN;"	";190;0;;0;0;0;;;
"SCA115	";;16143993385;;;PORTA ESCOVA PARTIDA GOL FOX POLO KOMBI 1.6 GOLF CORSA 1.6;SOUZA CAR;UN;"	";45;0;;0;0;3;;85119000;
"SBB271J0,25	";;16143191116;;;BRONZINA DE BIELA CORSA /CELTA METAL LEVE;SOUZA CAR;UN;"	";120;0;;0;0;0;;;
"JHC03124	";;16142562834;;;PONTA HOMOCINETICA DOBLO 1.6 16V SIMILAR-KJH0229;SOUZA CAR;UN;"	";250;0;;0;0;2;;;
"1547521	";;16141754346;;;JUNTA COLETOR ESCAPE VECTRA 2.0 2.2;SOUZA CAR;UN;"	";42;0;;0;0;0;;;
"02878	";;16141709014;;;MANGUEIRA AR QUENTE MERIVA;SOUZA CAR;UN;"	";190;0;;0;0;0;;;
"BPSA0090245	";;16141433576;;;SAPATA DE FREIO C3;SOUZA CAR;UN;"	R2 P5 LA - 27";285;0;;0;0;0;;;
"TARANTO	";;16141431847;;;KIT RETIFICA CORSA 1.0 16V 99...;SOUZA CAR;UN;"	";200;0;;0;0;0;;;
"NWOROLAMENTO	";;16139008518;;;ROLAMENTO EMBREAGEM FIESTA 96...;SOUZA CAR;UN;"	";130;0;;0;0;0;;;
"66006	";;16137577483;;;ARTICULAÇAO AXIAL ESCORT/HOBBY/VERONA/APOLLO;SOUZA CAR;UN;"	R2 P4 LB - 63";70;0;;0;0;1;;;
"TDI1015	";;16137577482;;;TERMINAL DE DIREÇAO ESCORT/HOBBY/VERONA/APOLLO 83/...;SOUZA CAR;UN;"	R3 P1 LA - 90";60;0;;0;0;0;;;
"191	";;16136993406;;;CORDOALHA DE BATERIA UNIVERSAL 50CM;SOUZA CAR;UN;"	";60;0;;0;0;0;;85364100;
"190	";;16136993047;;;CORDOALHA DE BATERIA UNIVERSAL45CM;SOUZA CAR;UN;"	";60;0;;0;0;2;;85364100;
"182	";;16136992794;;;CORDOALHA DE BATERIA UNIVERSAL 20CM;SOUZA CAR;UN;"	";40;0;;0;0;2;;85364100;
"174	";;16136992206;;;CORDOALHA DA BATERIA MASSA 2 PONTAS 40CM;SOUZA CAR;UN;"	";35;0;;0;0;3;;85364100;
"172	";;16136991793;;;CORDOALHA DA BATERIA MASSA 2 PONTAS 25CM;SOUZA CAR;UN;"	";30;0;;0;0;1;;85364100;
"072234	";;16136884167;;;GUIA DO ROLAMENTO DE EMBREAGEM PALIO 96/...;SOUZA CAR;UN;"	";90;0;;0;0;0;;;
"IP0067	";;16135647082;;;LAMPADA 67;SOUZA CAR;UN;"	";5;1,05;;0;0;11;;;
"AKX351812	";;16134951848;;;FILTRO DE CABINE CIVIC 1.7;SOUZA CAR;UN;"	";55;0;;0;0;0;;;
"101547	";;16133655740;;;AMORTECEDOR TRASEIRO CORSA (RECONDICIONADO);SOUZA CAR;UN;"	";120;0;;0;0;0;;;
"155546	";;16133655739;;;AMORTECEDOR DIANTEIRO CORSA  (RECONDICIONADO);SOUZA CAR;UN;"	";275;0;;0;0;0;;;
"201478	";;16133655738;;;MOLA TRASEIRA CORSA WAGON (RECONDICIONADA);SOUZA CAR;UN;"	";75;0;;0;0;0;;;
"101520	";;16133655737;;;MOLA DIANTEIRA CORSA (RECONDICIONADA);SOUZA CAR;UN;"	";75;0;;0;0;0;;;
"210022P	";;16133590893;;;KIT AMORTECEDOR DIANTEIRO VECTRA/ASTRA/MERIVA/ZAFIRA/CORSA NOVO/MONTANA/AGILE SIMILAR (07190)(054938);SOUZA CAR;UN;"	G2 PRD P3 - 30";170;0;;0;0;0;;87088000;
"N7529	";;16133152579;;;LENTE C/BASE LE LOGAN/SANDERO 2015/....;SOUZA CAR;UN;"	R3 P6 LA - 10";45;0;;0;0;0;;70091000;
"N7528	";;16133152446;;;LENTE C/BASE LD LOGAN/SANDERO 2015/....;SOUZA CAR;UN;"	R3 P6 LA - 09";45;0;;0;0;0;;70091000;
"N7531	";;16133152276;;;LENTE C/BASE LE KWID 46501;SOUZA CAR;UN;"	R3 P6 LA - 06";50;0;;0;0;2;;70091000;
"N7530	";;16133152180;;;LENTE C/BASE LD KWID 46500;SOUZA CAR;UN;"	R3 P6 LA - 05";50;0;;0;0;1;;70091000;
"N7517	";;16133151404;;;LENTE C/BASE LE ETIOS 2012/....;SOUZA CAR;UN;"	R3 P6 LA - 15";45;0;;0;0;0;;70091000;
"N7516	";;16133151169;;;LENTE C/BASE LD ETIOS 2012/....;SOUZA CAR;UN;"	R3 P6 LA - 16";45;0;;0;0;0;;70091000;
"1106E	";;16133150685;;;BRACO LIMPADOR DE PARABRISA LE PALIO WEEK/SIENA/STRADA 2001/...;SOUZA CAR;UN;"	";120;61,37;;0;0;4;;70091000;
"N7147	";;16133149849;;;LENTE C/BASE LE ARGO/CRONOS 2017/....;SOUZA CAR;UN;"	R3 P7 LA - 45";50;0;;0;0;4;;70091000;
"N7146	";;16133149266;;;LENTE C/BASE LD ARGO/CRONOS 2017/....;SOUZA CAR;UN;"	R3 P7 LA - 46";50;0;;0;0;2;;70091000;
"N7124	";;16133148603;;;LENTE C/BASE LD PUNTO;SOUZA CAR;UN;"	R3 P7 LA - 52";50;0;;0;0;1;;70091000;
"N7125	";;16133146750;;;LENTE C/BASE LE PUNTO;SOUZA CAR;UN;"	R3 P7 LA - 51";45;0;;0;0;0;;70091000;
"N7134	";;16133116428;;;LENTE C/BASE LD PALIO/GRANSIENA 2012/.....;SOUZA CAR;UN;"	R3 P7 LA - 38";45;0;;0;0;0;;70091000;
"N7135	";;16133116246;;;LENTE C/BASE LE PALIO/GRANSIENA 2012/.....;SOUZA CAR;UN;"	R3 P7 LA - 37";50;0;;0;0;0;;70091000;
"N7401	";;16133115091;;;LENTE LE ESCORT/APOLLO/VERONA 87/92;SOUZA CAR;UN;"	R3 P7 LA - 12";50;0;;0;0;2;;70091000;
"N7400	";;16133113986;;;LENTE LD ESCORT/APOLLO/VERONA 87/92;SOUZA CAR;UN;"	R3 P7 LA - 11";40;0;;0;0;0;;78984200;
"1817	";;16133053313;;;SOQUETE UNIVERSAL COM GARRA DE 1 POLO;SOUZA CAR;UN;"	";30;0;;0;0;7;;85366100;
"706027	";;16132894519;;;SENSOR DE ROTAÇAO CLIO 1.0 16V;SOUZA CAR;UN;"	";92;0;;0;0;0;;;
"RC2110	";;16132265795;;;TINTA SPRAY AMARELO 400ML;SOUZA CAR;UN;"	";30;0;;0;0;1;;;
"K4829817	";;16132262510;;;COMUTADOR DE IGNIÇÃO VW QUANTUM/SANTANA1998/....5 TERMINAIS;SOUZA CAR;UN;"	";70;0;;0;0;2;;4829817;
"W777	";;16132109847;;;TRAVA ROSCA WURT 10G;SOUZA CAR;UN;"	";20;0;;0;0;0;;;
"339782	";;16132030427;;;AMORTECEDOR DIANTEIRO DIREITO C3 08/..DIREITO ;SOUZA CAR;UN;"	";600;0;;0;0;0;;;
"339781	";;16132030425;;;AMORTECEDOR DIANTEIRO C3 08/..ESQUERDO;SOUZA CAR;UN;"	";600;0;;0;0;0;;;
"TPBOO1	";;16132030424;;;CABO DE IGUINICAO C3 08/..;SOUZA CAR;UN;"	";170;0;;0;0;0;;;
"080164	";;16131835376;;;SENSOR DE FASE HYUNDAI ELANTRA/TUCSON/SPORTAGE;SOUZA CAR;UN;"	";160;0;;0;0;0;;;
"VP8778	";;16131746055;;;SENSOR DE NIVEL PALIO WEEKEND 2010/...ETORQ-T010130;SOUZA CAR;UN;"	G3 R1 P6 LA - 38";130;0;;0;0;2;;;
"26081	";;16131732412;;;CABO DE FREIO KWID 2017/...LADO ESQUERDO;SOUZA CAR;UN;"	";130;0;;0;0;0;;;
"FT4431C	";;16131315917;;;CATALIZADOR COM COLETOR GRANDSIENA 2012/...;SOUZA CAR;UN;"	";1.750,00;0;;0;0;0;;;
"HK1000	";;16131116645;;;KIT FUSIVEL LAMINA 10 PECAS 10/15/20/25/30 AMPERES;SOUZA CAR;UN;"	";10;0,37;;0;0;106;;85361000;
"DSC1702	";;16131112110;;;GUARNIÇAO MOTO BOMBA RESERVATORIO DE PARTIDA UNIVERSAL VW FIAT GM M.BENZ;SOUZA CAR;UN;"	";5;0;;0;0;20;;40169300;
"K4825608	";;16130747826;;;COMUTADOR DE INGNICAO GOL/SAV/PARATI 95... 4S;SOUZA CAR;UN;"	";65;0;;0;0;2;;85365090;
"48028-7	";;16130662202;;;COXIM CAMBIO VERSA/MARCH 1.0 1.6 2012/...;SOUZA CAR;UN;"	";245;0;;0;0;0;;;
"3254193411	";;16130617520;;;BUCHA SUPERIOR COLUNA SANTANA KOMBI;SOUZA CAR;UN;"	";10;0;;0;0;0;;;
"212437	";;16130562873;;;MANGUEIRA SUPERIOR DO RADIADOR CLIO 2010/...;SOUZA CAR;UN;"	";330;0;;0;0;0;;;
"ICH0032	";;16129841039;;;MOLA DIANTEIRA ASTRA /ZAFIRA;SOUZA CAR;UN;"	";70;0;;0;0;0;;;
"UB0420	";;16129383050;;;BOMBA DE AGUA I30 2.0 URBA;SOUZA CAR;UN;"	";262;0;;0;0;0;;;
"5PK1725	";;16128927892;;;CORREIA POLY V CELTA/CLASSIC 2001/...ALT/DH-STRADA/PALIO/DOBLO/SIENA 1.8 8V 2002/...ALT/DH;SOUZA CAR;UN;"	G3 R3 P2 LA - 57";100;44,69;;0;0;3;;;
"FAP4845	";;16042091510;;;FILTRO DE AR BMW SERIE3;SOUZA CAR;UN;"	";170;0;;0;0;0;;;
"WOE220	";;16042091509;;;FILTRO DE OLEO BMW SERIE3;SOUZA CAR;UN;"	";120;0;;0;0;0;;;
"9320286	";;16042074809;;;SENSOR DE TEMPERATURA CRV;SOUZA CAR;UN;"	";140;0;;0;0;0;;;
"ACX08030	";;16041441887;;;COXIM DO MOTOR LD COROLLA 1.8 09/...;SOUZA CAR;UN;"	";380;0;;0;0;0;;87089990;
"MA5D	";;16040290738;;;BATERIA MOTO 5H MOURA;SOUZA CAR;UN;"	";220;108,81;;0;0;4;;;
"GR217	";;16039211655;;;CALOTA SIENA /IDEIA/ ARO 15;SOUZA CAR;UN;"	";40;0;;0;0;0;;;
"F003	";;16038478964;;;CABO DO ACELERADOR BRASILIA 78/...CARBURACAO SIMPLES;SOUZA CAR;UN;"	G2 R3 P1 LA - 13";25;0;;0;0;0;;;
"TB8400	";;16037672698;;;CABO ACELERADOR PAMPA/DEL REY 1.8 89/...;SOUZA CAR;UN;"	";80;21,76;;0;0;0;;;
"4PK1028	";;16037064462;;;CORREIA ALTERNADOR CHERY 2010/....;SOUZA CAR;UN;"	G2 R2 P3 LB - 15";60;0;;0;0;1;;;
"NKF8142	";;16036703657;;;CUBO DE RODA KA 2015/...;SOUZA CAR;UN;"	";790;0;;0;0;0;;;
"SYL1883	";;16035600043;;;PASTILHA JAC T40 2018/...;SOUZA CAR;UN;"	";200;0;;0;0;0;;;
"04570	";;16034407769;;;BUCHA BANDEJA KADETT 91/...PEQUENA;SOUZA CAR;UN;"	";90;0;;0;0;0;;;
"04569	";;16034407768;;;BUCHA DA BANDEJA DIANTEIRA COM ABRACADEIRA KADETT/IPANEMA 91/....;SOUZA CAR;UN;"	G2 R2 P2 LA - 29";60;26,38;;0;0;6;;;
"GAUUSS	";;16034316754;;;REGULADOR DE VOLTAGEM GOL G5;SOUZA CAR;UN;"	";215;0;;0;0;0;;;
"EW1526051	";;16034171333;;;SENSOR DE ROTAÇAO MEGANE CLIO;SOUZA CAR;UN;"	";100;0;;0;0;0;;;
"DNI8621	";;16033947312;;;RELE TEMPORIZADO VW GOL/VOYAGE/SAVEIRO ;SOUZA CAR;UN;"	";400;0;;0;0;0;;;
"RQ 6095	";;16033920528;;;PROTETOR DE CORREIA 300ML;SOUZA CAR;UN;"	";20;0;;0;0;1;;38140090;
"RQ6079	";;16033920012;;;REMOVEDOR DE JUNTAS  200ML;SOUZA CAR;UN;"	";25;0;;0;0;0;;38249941;
"5045	";;16033919322;;;TIRA MANCHAS DE VIDROS 100 ML;SOUZA CAR;UN;"	";15;0;;0;0;0;;34029031;
"R126220	";;16033918550;;;KIT AMORTECEDOR PALIO 96/...CORSA NOVO/FOX/CELTA;SOUZA CAR;UN;"	";60;0;;0;0;2;;87082999;
"506202	";;16033907342;;;ROLAMENTO DIANTEIRO TOWNER;SOUZA CAR;UN;"	";135;0;;0;0;0;;;
"POD1401	";;16033789117;;;SUPER LED H1 2D 6000K;SOUZA CAR;UN;"	";110;0;;0;0;0;;85437099;
"NAT4507	";;16033787339;;;BOLA DO CAMBIO CORSA 2000 5M RESINADO PRATA;SOUZA CAR;UN;"	";20;0;;0;0;0;;87089900;
"LEDH73D	";;16033773721;;;ULTRA LED H7;SOUZA CAR;UN;"	";170;0;;0;0;2;;85437099;
"K1026	";;16032195317;;;CILINDRO DE RODA PALIO/WEEKEND 97/..2001/FIORINO 93.../UNO TURBO94/...DOBLO 02/.../STRADA 2000/...SIMILAR (RCCR02120);SOUZA CAR;UN;"	R3 P4 LA - 07";60;0;;0;0;0;;87083090;
"EWT626033	";;16032188696;;;SENSOR ROTACAO 206 1.0 16V 2001/...;SOUZA CAR;UN;"	";100;0;;0;0;0;;;
"379011SP	";;16031400082;;;AMORTECEDOR TRASEIRO PALIO ;SOUZA CAR;UN;"	";300;0;;0;0;0;;;
"02615	";;16030959812;;;MANGUEIRA DO AR QUENTE FIORINO 1.4 2014 A 2021 UNO 1.4 2010 A 2021;SOUZA CAR;UN;"	G2 R1 P7 LA - 15";50;0;;0;0;2;;;
"JFA0507	";;16030366070;;;FILTRO DE AR L200;SOUZA CAR;UN;"	";120;0;;0;0;0;;;
"LT90111	";;16030233937;;;COXIM AMORTECEDOR ETIOS 2012/...;SOUZA CAR;UN;"	";170;0;;0;0;2;;;
"MA64112	";;16029867617;;;JUNTA HOMOCINETICA RENAUL DUSTER  2010/2018 1.6;SOUZA CAR;UN;"	";300;0;;0;0;1;;87085099;
"711025	";;16029700110;;;SONDA LAMBDA FIESTA 2009/...;SOUZA CAR;UN;"	";300;0;;0;0;0;;;
"TB5169	";;16029492581;;;CABO DE VELOCIMETRO GOL/PARATI 96/97 CHT/AP;SOUZA CAR;UN;"	G2 R1 P1 LA - 63";50;0;;0;0;1;;;
"142292	";;16029248655;;;JUNTA SAIDA ESCAPE FIRE;SOUZA CAR;UN;"	";50;0;;0;0;0;;;
"DNI8107	";;16028503027;;;RELE FORD;SOUZA CAR;UN;"	";85;0;;0;0;0;;;
"BRD1045	";;16028222619;;;BARRA DE DIREÇAO GOL FIXA DIREITO;SOUZA CAR;UN;"	";180;0;;0;0;0;;;
"	";;16025565808;;;MANGUEIRA SAIDA DE AR CORSA;SOUZA CAR;UN;"	";71;0;;0;0;0;;;
"PP13058	";;16025542573;;;SONDA LAMBDA UNO 1.0 1.5 1.6 ;SOUZA CAR;UN;"	";237;0;;0;0;0;;;
"10x775	";;16025523907;;;CORREIA ALTERNADOR SANTANA;SOUZA CAR;UN;"	";45;0;;0;0;0;;;
"AKX35112	";;16024264554;;;FILTRO DE CABINE CLIO 99/....SYLBOL 09/... WEGA;SOUZA CAR;UN;"	R3 P9 LB - 13";35;12,26;;0;0;8;;;
"TC1121	";;16023440655;;;CHICOTE SENSOR DE ROTAÇAO VW;SOUZA CAR;UN;"	";25;0;;0;0;1;;;
"ALD10	";;16023015106;;;SOQUETE LAMPADA FAROL H7 FEMEA 2 VIAS;SOUZA CAR;UN;"	";10;0;;0;0;2;;85444200;
"M12861	";;16022909177;;;BUCHA CAIXA DE DIREÇAO CORSA;SOUZA CAR;UN;"	";30;0;;0;0;0;;;
"38X45X8	";;16022073602;;;RETENTOR SUBARU;SOUZA CAR;UN;"	";38;0;;0;0;0;;;
"743002710	";;16021793947;;;SENSOR TPS U UNO /FIORINO ;SOUZA CAR;UN;"	";80;0;;0;0;0;;;
"385	";;16021635876;;;INTURRUPTOR DE FREIO UNO TEMPRA;SOUZA CAR;UN;"	";65;0;;0;0;0;;;
"IM20606	";;16021177161;;;ELETROBOMBA;SOUZA CAR;UN;"	";40;0;;0;0;0;;;
"FAP3608	";;16020899310;;;FILTRO DE AR KA ENDURA SIMILAR LX962;SOUZA CAR;UN;"	R4 P3 LB - 01";40;0;;0;0;0;;;
"CO5229	";;16020683114;;;TENSOR ASTRA;SOUZA CAR;UN;"	";280;0;;0;0;0;;;
"828003	";;16020129343;;;SENSOR DE DETONAÇAO FIESTA ZETEC                                                                    ;SOUZA CAR;UN;"	";148;0;;0;0;0;;;
"PP15122	";;16020110896;;;SENSOR ABS UP LADO DIREITO;SOUZA CAR;UN;"	";100;0;;0;0;0;;;
"BBD150070	";;16019791562;;;BOMBA AGUA UP 1.0 COMPLETA COM CARCAÇA;SOUZA CAR;UN;"	";500;0;;0;0;1;;;
"121220	";;16019737212;;;EXENTRICO KOMBI;SOUZA CAR;UN;"	";12;0;;0;0;0;;;
"38730	";;16019120383;;;PORTA FUSIVEL MEDIO ALD03;SOUZA CAR;UN;"	";10;0;;0;0;4;;;
"P124580	";;16018407131;;;PUXADOR PORTA UNO2;SOUZA CAR;UN;"	";135;0;;0;0;0;;;
"51894115	";;16018407130;;;LIMITADOR DA PORTA UNO VIVACE;SOUZA CAR;UN;"	";150;0;;0;0;0;;;
"	";;16018141977;;;LANTERNA DIANTEIRA PALIO LADO DIREITO;SOUZA CAR;UN;"	";35;0;;0;0;0;;;
"	";;16017341154;;;PARABARRO ONIX;SOUZA CAR;UN;"	";210;0;;0;0;0;;;
"VBL0366	";;16017321628;;;KIT CAPA DE CORREIA PALIO WEEKEND/SIENA/STRADA FIRE 1.3 8V 06/09;SOUZA CAR;UN;"	G2 R3 P2 LB - 04";80;0;;0;0;2;;;
"HK301	";;16016419200;;;TERMINAL BATERIA SAPAO C/PARAFUSO ORIGINAL 20MM;SOUZA CAR;UN;"	";20;0;;0;0;0;;85365090;
"5PK1190	";;16016333339;;;CORREIA ALTERNADOR PALIO/SIENA/STRADA/UNO/DOBLO/FIORINO/ 2000/....FIRE;SOUZA CAR;UN;"	G3 R3 P2 LA - 10";60;24,57;;0;0;4;;;
"917008	";;16016294268;;;COLETOR DO ALTERNADOR GOL GV;SOUZA CAR;UN;"	";60;0;;0;0;0;;;
"ORIGINA	";;16015923909;;;SONDA LAMBDA NOVO KA;SOUZA CAR;UN;"	";378;0;;0;0;0;;;
"MDFC028	";;16015922131;;;FILTRO DE CABINE L200/LANCER/PAJERO DAKAR 05/.....SIMILAR AKX1995;SOUZA CAR;UN;"	R3 P9 LB - 26";65;0;;0;0;2;;;
"F7052	";;16015373580;;;FLEXIVEL FREIO DIANTEIRO FOX;SOUZA CAR;UN;"	";65;0;;0;0;0;;;
"R10P066	";;16014701524;;;ROLAMENTO EMBREAGEM 206...;SOUZA CAR;UN;"	";115;0;;0;0;0;;;
"N0511	";;16013541243;;;PASTILHA DE FREIO FIORINO 88...;SOUZA CAR;UN;"	";90;0;;0;0;0;;;
"ETE7772	";;16013018621;;;CHICOTE SENSOR DE TEMPERATURA VW;SOUZA CAR;UN;"	";40;0;;0;0;0;;;
"B220400	";;16012831224;;;PARAFUSO DO CABECOTE GOL/GOLF/APOLO/LOGUS/PARATI/PASSAT/POINTER/POLO/SANTANA/SAVEIRO/VOYAGE 95/...AP;SOUZA CAR;UN;"	R4 P5 LA - 07";120;0;;0;0;1;;;
"152020	";;16012550665;;;LANTERNA PLACA CORSA;SOUZA CAR;UN;"	";30;0;;0;0;0;;;
"TC5005	";;16012543181;;;TAMPA DE TANQUE DE COMBUSTÍVEL CELTA/CORSA/MERIVA/VECTRA/ASTRA/ CHEVETTE;SOUZA CAR;UN;"	G3 R2 P3 LB - 64";80;0;;0;0;0;;87089990;
"TC3100	";;16012475838;;;TAMPA DO TANQUE DE COMBUSTÍVELGOL/GOLF/VOYAGE/SANTANA/SAVEIRO/PARATI/CROSSFOX/SPACE FOX/IPANEMA/MONZA/KADETE COM CHAVE;SOUZA CAR;UN;"	G2 R2 P4 LB - 29";80;0;;0;0;0;;87089990;
"U5257	";;16012451234;;;BOBINA IX35 2011...;SOUZA CAR;UN;"	";290;0;;0;0;0;;;
"EW1621803	";;16011192179;;;SENSOR DE ROTACAO UNO/SIENA/PALIO 3 FIOS;SOUZA CAR;UN;"	";100;0;;0;0;0;;;
"KL48	";;16010277569;;;BANDEJA XSARA PICASSO 2001/...LADO ESQUERDO;SOUZA CAR;UN;"	";380;0;;0;0;0;;;
"444182	";;16009211053;;;VALVULA TEMOSTATICA  LIVINA/SENTRA/GRAND LIVINA/TIDA/VERSA/MARCH SIMILAR-VT44182;SOUZA CAR;UN;"	R2 P4 LB - 04";110;0;;0;0;0;;;
"411280	";;16008827133;;;SENSOR DE TEMPERATURA CORSA/CELTA/PRISMA/MERIVA/MONTANA/ZAFIRA/ASTRA/VECTRA/;SOUZA CAR;UN;"	";60;24,05;;0;0;8;;85334011;
"JARB0037009	";;16008735016;;;TERMINAL AXIAL UNO 91;SOUZA CAR;UN;"	";60;0;;0;0;0;;;
"KL8447	";;16008415425;;;BANDEJA CORSA /MONTANA;SOUZA CAR;UN;"	";350;0;;0;0;0;;;
"N1253	";;16008371308;;;PASTILHA DE FREIO AZERA 3.3;SOUZA CAR;UN;"	";316;0;;0;0;0;;;
"152047	";;16007924590;;;JUNTA DA BOMBA  OLEO FIRE ;SOUZA CAR;UN;"	";8;0;;0;0;0;;;
"T8	";;16007267410;;;ADITIVO COMBUSTIVEL CARBOMOVE DIESEL T8 250ML;SOUZA CAR;UN;"	";30;0;;0;0;5;;;
"101212	";;16007180878;;;CILINDRO IGNIÇAO UNO;SOUZA CAR;UN;"	";90;0;;0;0;0;;;
"FTH2135	";;16007132125;;;KIT CARCACA VALVULA TEMOSTATICA GM;SOUZA CAR;UN;"	";200;0;;0;0;0;;87089000;
"VKM4944	";;16005788147;;;POLIA AR CONDICIONADO TUCSON 2005...;SOUZA CAR;UN;"	";270;0;;0;0;0;;;
"AKX35177	";;16004942198;;;FILTRO DE CABINE RANGER WEGA;SOUZA CAR;UN;"	R3 P9 LB - 04";40;15,78;;0;0;3;;;
"AKX35164	";;16004571176;;;FILTRO DE AR  DE CABINE PICASSO .... WEGA;SOUZA CAR;UN;"	R3 P10 LB - 18";50;0;;0;0;0;;;
"05840	";;16004435229;;;BUCHA DA BANDEJA TRASEIRA UNO/FIORINO/ELBA PREMIO;SOUZA CAR;UN;"	G2 R2 P1 LA  - 23";10;0;;0;0;24;;40169990;
"SILICONE	";;16003742603;;;SILICONE PERFUMADO VELLP 350G;SOUZA CAR;UN;"	";20;0;;0;0;0;;;
"30344JC	";;16003674627;;;JUNTA DO CARTER GOL;SOUZA CAR;UN;"	";30;0;;0;0;1;;45049000;
"6125A	";;16003203584;;;CARTER GOL 1.0 AT 99....;SOUZA CAR;UN;"	";220;0;;0;0;0;;;
"159756	";;16003015907;;;MANGUEIRA ENTRADA DE AGUA CELTA/PRISMA;SOUZA CAR;UN;"	";100;0;;0;0;0;;;
"KJH0603	";;16002928868;;;HOMOCINETICA LOGAN/ SANDERO 1.0/1.6 2014/...23X28 SIMILAR-VKJA41163A;SOUZA CAR;UN;"	R1 P9 LB - 15";150;0;;0;0;5;;;
"5PK1465	";;16002607654;;;CORREIA ALTERNADOR MERIVA;SOUZA CAR;UN;"	";80;0;;0;0;0;;;
"03239	";;16002468122;;;MANGUEIRA INFERIOR DO RADIADOR UNO 2010/...;SOUZA CAR;UN;"	G2 R1 P3 LA - 26";240;0;;0;0;1;;;
"KL8561	";;16002465442;;;BANDEJA DIANTEIRA DIREITA C/BARRA UNO/PALIO/GRAND SIENA 2011/....;SOUZA CAR;UN;"	";330;0;;0;0;0;;;
"RHO4098	";;16002451876;;;INTERRUPTOR DA LUZ DE FREIO KWID;SOUZA CAR;UN;"	";130;0;;0;0;0;;85365090;
"CERA	";;16002410402;;;CERA GEL AUTO BRILHO VELLP 240ML;SOUZA CAR;UN;"	";20;0;;0;0;0;;;
"03611	";;16001637638;;;TAMPA DO RESERVATORIO DE AGUA RADIADOR PALIO/MAREIA/STRADA/IDEIA/BRAVO/DOBLO;SOUZA CAR;UN;"	";30;0;;0;0;4;;;
"9 LEDES	";;16001400291;;;PINGAO 9 LEDES GP PARTS;SOUZA CAR;UN;"	";30;0;;0;0;0;;;
"5 LEDES	";;16001399273;;;PINGAO 5 LEDES GP PARTS;SOUZA CAR;UN;"	";30;0;;0;0;0;;;
"1109/4	";;16001366398;;;PORTA ESCOVA DO FIESTA ZETEC;SOUZA CAR;UN;"	";80;0;;0;0;0;;;
