NumeroDoPedido;ID_Cliente;ID_Vendedor;CreatedAt;Status;ID_Produto_ou_Codigo;Quantidade;ValorUnitario;ValorFrete;DescontoItem;Observacao;ID_FormaPagamento
666;43695;477;21/08/2025;PROPOSAL;751219;1;0,00;;;0518-W;493
666;43695;477;21/08/2025;PROPOSAL;751232;1;0,00;;;0518-W;493
667;43705;477;22/08/2025;PROPOSAL;751380;1;0,00;;;0519-W;514
667;43705;477;22/08/2025;PROPOSAL;751390;1;0,00;;;0519-W;514
667;43705;477;22/08/2025;PROPOSAL;751386;1;0,00;;;0519-W;514
668;43692;477;22/08/2025;PROPOSAL;751167;1;0,00;;;0520-W;493
668;43692;477;22/08/2025;PROPOSAL;751869;1;0,00;;;0520-W;493
668;43692;477;22/08/2025;PROPOSAL;751876;1;0,00;;;0520-W;493
669;43710;477;25/08/2025;PROPOSAL;751011;1;0,00;;;0521-W;493
670;43709;477;25/08/2025;PROPOSAL;751742;1;0,00;;;0522-W;514
671;43707;477;26/08/2025;PROPOSAL;751404;1;0,00;;;0523-W;493
671;43707;477;26/08/2025;PROPOSAL;751581;1;0,00;;;0523-W;493
672;43708;477;26/08/2025;PROPOSAL;751679;1;0,00;;;0524-W;493
672;43708;477;26/08/2025;PROPOSAL;751926;1;0,00;;;0524-W;493
673;43707;477;27/08/2025;PROPOSAL;751121;3;0,00;;;0525-W;493
673;43707;477;27/08/2025;PROPOSAL;751742;2;0,00;;;0525-W;493
674;43707;477;28/08/2025;PROPOSAL;752047;1;0,00;;;0526-W;493
675;43695;477;28/08/2025;PROPOSAL;751174;1;0,00;;;0527-W;493
675;43695;477;28/08/2025;PROPOSAL;751368;1;0,00;;;0527-W;493
675;43695;477;28/08/2025;PROPOSAL;751888;1;0,00;;;0527-W;493
676;43617;477;29/08/2025;PROPOSAL;751006;1;0,00;;;0528-W;493
676;43617;477;29/08/2025;PROPOSAL;751579;1;0,00;;;0528-W;493
676;43617;477;29/08/2025;PROPOSAL;751626;1;0,00;;;0528-W;493
677;43617;477;29/08/2025;PROPOSAL;751368;1;0,00;;;0529-W;493
678;43617;477;29/08/2025;PROPOSAL;751605;1;0,00;;;0530-W;493
679;43617;477;29/08/2025;PROPOSAL;751905;1;0,00;;;0531-W;493
679;43617;477;29/08/2025;PROPOSAL;751987;1;0,00;;;0531-W;493
680;43706;477;30/08/2025;PROPOSAL;751368;1;0,00;;;0532-W;493
680;43706;477;30/08/2025;PROPOSAL;751581;1;0,00;;;0532-W;493
681;43706;477;01/09/2025;PROPOSAL;751796;1;0,00;;;0533-W;493
682;43695;477;01/09/2025;PROPOSAL;751870;1;0,00;;;0534-W;493
683;43643;477;01/09/2025;PROPOSAL;752003;1;0,00;;;0535-W;514
684;43695;477;01/09/2025;PROPOSAL;751627;1;0,00;;;0536-W;493
684;43695;477;01/09/2025;PROPOSAL;751742;4;0,00;;;0536-W;493
685;43695;477;01/09/2025;PROPOSAL;751514;1;0,00;;;0537-W;493
686;43610;477;02/09/2025;PROPOSAL;751304;1;0,00;;;0538-W;500
686;43610;477;02/09/2025;PROPOSAL;751697;1;0,00;;;0538-W;500
686;43610;477;02/09/2025;PROPOSAL;751788;1;0,00;;;0538-W;500
687;43663;477;03/09/2025;PROPOSAL;751464;1;0,00;;;0539-W;493
688;43602;477;03/09/2025;PROPOSAL;752037;1;0,00;;;0540-W;493
689;43705;477;04/09/2025;PROPOSAL;751844;1;0,00;;;0541-W;493
690;43704;477;04/09/2025;PROPOSAL;751658;2;0,00;;;0542-W;493
691;43704;477;04/09/2025;PROPOSAL;751481;1;0,00;;;0543-W;493
692;43587;477;04/09/2025;PROPOSAL;751792;1;0,00;;;0544-W;493
693;43622;477;04/09/2025;PROPOSAL;751906;1;0,00;;;0545-W;493
694;43703;477;05/09/2025;PROPOSAL;751006;1;0,00;;;0546-W;500
694;43703;477;05/09/2025;PROPOSAL;751796;1;0,00;;;0546-W;500
695;43702;477;08/09/2025;PROPOSAL;751523;1;0,00;;;0547-W;493
695;43702;477;08/09/2025;PROPOSAL;751413;1;0,00;;;0547-W;493
695;43702;477;08/09/2025;PROPOSAL;751742;4;0,00;;;0547-W;493
696;43699;477;10/09/2025;PROPOSAL;751371;1;0,00;;;0553-W;493
696;43699;477;10/09/2025;PROPOSAL;751514;1;0,00;;;0553-W;493
696;43699;477;10/09/2025;PROPOSAL;751767;4;0,00;;;0553-W;493
697;43700;477;10/09/2025;PROPOSAL;751514;1;0,00;;;0554-W;493
697;43700;477;10/09/2025;PROPOSAL;751742;4;0,00;;;0554-W;493
698;43699;477;10/09/2025;PROPOSAL;751368;1;0,00;;;0555-W;493
699;43698;477;10/09/2025;PROPOSAL;751526;1;0,00;;;0557-W;493
699;43698;477;10/09/2025;PROPOSAL;751759;4;0,00;;;0557-W;493
700;43697;477;11/09/2025;PROPOSAL;751579;1;0,00;;;0559-W;513
700;43697;477;11/09/2025;PROPOSAL;751605;1;0,00;;;0559-W;513
700;43697;477;11/09/2025;PROPOSAL;751626;1;0,00;;;0559-W;513
701;43621;477;12/09/2025;PROPOSAL;751788;2;0,00;;;0560-W;493
702;43666;477;12/09/2025;PROPOSAL;751470;1;0,00;;;0561-W;493
702;43666;477;12/09/2025;PROPOSAL;752047;1;0,00;;;0561-W;493
703;43668;477;16/09/2025;PROPOSAL;751884;1;0,00;;;0563-W;493
704;43666;477;16/09/2025;PROPOSAL;751306;1;0,00;;;0564-W;493
705;43696;477;16/09/2025;PROPOSAL;751792;1;0,00;;;0565-W;493
706;43645;477;16/09/2025;PROPOSAL;752024;1;0,00;;;0566-W;493
707;43619;477;16/09/2025;PROPOSAL;751697;1;0,00;;;0567-W;493
708;43635;477;17/09/2025;PROPOSAL;751368;1;0,00;;;0568-W;493
708;43635;477;17/09/2025;PROPOSAL;751510;1;0,00;;;0568-W;493
708;43635;477;17/09/2025;PROPOSAL;751742;3;0,00;;;0568-W;493
709;43666;477;17/09/2025;PROPOSAL;751781;1;0,00;;;0569-W;493
710;43668;477;17/09/2025;PROPOSAL;751368;1;0,00;;;0570-W;493
711;43597;477;19/09/2025;PROPOSAL;751742;2;0,00;;;0572-W;493
712;43694;477;19/09/2025;PROPOSAL;751523;1;0,00;;;0573-W;500
712;43694;477;19/09/2025;PROPOSAL;751937;1;0,00;;;0573-W;500
712;43694;477;19/09/2025;PROPOSAL;751742;4;0,00;;;0573-W;500
713;43636;477;23/09/2025;PROPOSAL;751701;1;0,00;;;0574-W;493
713;43636;477;23/09/2025;PROPOSAL;751792;1;0,00;;;0574-W;493
714;43643;477;23/09/2025;PROPOSAL;751172;1;0,00;;;0576-W;514
714;43643;477;23/09/2025;PROPOSAL;751371;1;0,00;;;0576-W;514
714;43643;477;23/09/2025;PROPOSAL;751650;2;0,00;;;0576-W;514
715;43670;477;24/09/2025;PROPOSAL;751368;1;0,00;;;0577-W;493
716;43685;477;24/09/2025;PROPOSAL;751792;1;0,00;;;0578-W;493
717;43621;477;24/09/2025;PROPOSAL;751579;1;0,00;;;0579-W;493
717;43621;477;24/09/2025;PROPOSAL;751626;1;0,00;;;0579-W;493
718;43693;477;26/09/2025;PROPOSAL;751514;1;0,00;;;0580-W;493
718;43693;477;26/09/2025;PROPOSAL;751765;4;0,00;;;0580-W;493
719;43652;477;26/09/2025;PROPOSAL;751149;1;0,00;;;0581-W;493
720;43692;477;29/09/2025;PROPOSAL;751679;1;0,00;;;0582-W;493
721;43691;477;29/09/2025;PROPOSAL;751928;1;0,00;;;0583-W;493
722;43690;477;30/09/2025;PROPOSAL;751720;2;0,00;;;0584-W;493
722;43690;477;30/09/2025;PROPOSAL;751788;1;0,00;;;0584-W;493
722;43690;477;30/09/2025;PROPOSAL;751856;1;0,00;;;0584-W;493
723;43689;477;30/09/2025;PROPOSAL;751319;1;0,00;;;0585-W;493
724;43621;477;30/09/2025;PROPOSAL;751928;1;0,00;;;0586-W;500
725;43670;477;02/10/2025;PROPOSAL;751434;1;0,00;;;0587-W;493
726;43688;477;02/10/2025;PROPOSAL;751844;1;0,00;;;0589-W;493
726;43688;477;02/10/2025;PROPOSAL;751980;1;0,00;;;0589-W;493
726;43688;477;02/10/2025;PROPOSAL;751987;1;0,00;;;0589-W;493
727;43618;477;02/10/2025;PROPOSAL;751633;1;0,00;;;0590-W;493
727;43618;477;02/10/2025;PROPOSAL;751697;1;0,00;;;0590-W;493
727;43618;477;02/10/2025;PROPOSAL;751799;2;0,00;;;0590-W;493
728;43685;477;03/10/2025;PROPOSAL;751472;1;0,00;;;0591-W;493
728;43685;477;03/10/2025;PROPOSAL;751505;1;0,00;;;0591-W;493
728;43685;477;03/10/2025;PROPOSAL;751767;5;0,00;;;0591-W;493
729;43685;477;03/10/2025;PROPOSAL;751494;1;0,00;;;0592-W;493
730;43687;477;06/10/2025;PROPOSAL;751532;1;0,00;;;0593-W;514
730;43687;477;06/10/2025;PROPOSAL;751767;5;0,00;;;0593-W;514
731;43686;477;06/10/2025;PROPOSAL;751318;1;0,00;;;0594-W;493
731;43686;477;06/10/2025;PROPOSAL;752039;1;0,00;;;0594-W;493
732;43661;477;07/10/2025;PROPOSAL;751368;1;0,00;;;0595-W;493
732;43661;477;07/10/2025;PROPOSAL;751767;1;0,00;;;0595-W;493
733;43684;477;07/10/2025;PROPOSAL;751910;1;0,00;;;0596-W;493
733;43684;477;07/10/2025;PROPOSAL;751953;1;0,00;;;0596-W;493
734;43683;477;09/10/2025;PROPOSAL;751368;1;0,00;;;0597-W;493
734;43683;477;09/10/2025;PROPOSAL;751542;1;0,00;;;0597-W;493
734;43683;477;09/10/2025;PROPOSAL;751549;1;0,00;;;0597-W;493
735;43678;477;09/10/2025;PROPOSAL;751206;1;0,00;;;0598-W;493
735;43678;477;09/10/2025;PROPOSAL;751229;1;0,00;;;0598-W;493
735;43678;477;09/10/2025;PROPOSAL;751812;4;0,00;;;0598-W;493
736;43682;477;09/10/2025;PROPOSAL;751306;1;0,00;;;0599-W;493
736;43682;477;09/10/2025;PROPOSAL;752047;1;0,00;;;0599-W;493
737;43681;477;09/10/2025;PROPOSAL;751059;2;0,00;;;0600-W;493
737;43681;477;09/10/2025;PROPOSAL;751129;2;0,00;;;0600-W;493
738;43643;477;10/10/2025;PROPOSAL;751382;1;0,00;;;0601-W;514
739;43680;477;10/10/2025;PROPOSAL;751484;1;0,00;;;0602-W;500
739;43680;477;10/10/2025;PROPOSAL;751490;1;0,00;;;0602-W;500
739;43680;477;10/10/2025;PROPOSAL;751510;1;0,00;;;0602-W;500
740;43677;477;10/10/2025;PROPOSAL;751313;1;0,00;;;0603-W;493
740;43677;477;10/10/2025;PROPOSAL;751481;1;0,00;;;0603-W;493
740;43677;477;10/10/2025;PROPOSAL;752041;1;0,00;;;0603-W;493
741;43617;477;10/10/2025;PROPOSAL;751481;1;0,00;;;0604-W;493
742;43679;477;13/10/2025;PROPOSAL;751582;1;0,00;;;0605-W;514
742;43679;477;13/10/2025;PROPOSAL;751624;1;0,00;;;0605-W;514
743;43678;477;13/10/2025;PROPOSAL;751371;1;0,00;;;0606-W;493
743;43678;477;13/10/2025;PROPOSAL;751474;1;0,00;;;0606-W;493
743;43678;477;13/10/2025;PROPOSAL;751970;1;0,00;;;0606-W;493
744;43678;477;13/10/2025;PROPOSAL;751200;1;0,00;;;0607-W;493
744;43678;477;13/10/2025;PROPOSAL;751547;1;0,00;;;0607-W;493
745;43605;477;13/10/2025;PROPOSAL;751006;1;0,00;;;0608-W;500
746;43617;477;14/10/2025;PROPOSAL;751368;1;0,00;;;0609-W;493
746;43617;477;14/10/2025;PROPOSAL;751867;1;0,00;;;0609-W;493
746;43617;477;14/10/2025;PROPOSAL;751886;1;0,00;;;0609-W;493
747;43677;477;15/10/2025;PROPOSAL;751419;1;0,00;;;0610-W;493
748;43676;477;15/10/2025;PROPOSAL;751185;1;0,00;;;0611-W;493
748;43676;477;15/10/2025;PROPOSAL;751322;1;0,00;;;0611-W;493
749;43643;477;16/10/2025;PROPOSAL;751523;1;0,00;;;0612-W;514
750;43675;477;16/10/2025;PROPOSAL;751371;1;0,00;;;0613-W;500
750;43675;477;16/10/2025;PROPOSAL;751970;1;0,00;;;0613-W;500
751;43674;477;21/10/2025;PROPOSAL;751332;1;0,00;;;0614-W;493
751;43674;477;21/10/2025;PROPOSAL;752001;1;0,00;;;0614-W;493
752;43674;477;21/10/2025;PROPOSAL;751006;1;0,00;;;0615-W;493
753;43672;477;21/10/2025;PROPOSAL;751391;1;0,00;;;0616-W;493
753;43672;477;21/10/2025;PROPOSAL;751411;1;0,00;;;0616-W;493
753;43672;477;21/10/2025;PROPOSAL;751978;1;0,00;;;0616-W;493
754;43673;477;22/10/2025;PROPOSAL;751297;2;0,00;;;0617-W;493
754;43673;477;22/10/2025;PROPOSAL;751432;2;0,00;;;0617-W;493
755;43672;477;22/10/2025;PROPOSAL;751006;1;0,00;;;0618-W;493
755;43672;477;22/10/2025;PROPOSAL;751368;1;0,00;;;0618-W;493
756;43671;477;22/10/2025;PROPOSAL;751006;1;0,00;;;0619-W;500
756;43671;477;22/10/2025;PROPOSAL;752014;1;0,00;;;0619-W;500
757;43669;477;23/10/2025;PROPOSAL;751382;1;0,00;;;0620-W;493
757;43669;477;23/10/2025;PROPOSAL;751910;1;0,00;;;0620-W;493
757;43669;477;23/10/2025;PROPOSAL;751953;1;0,00;;;0620-W;493
758;43632;477;24/10/2025;PROPOSAL;751056;2;0,00;;;0621-W;493
758;43632;477;24/10/2025;PROPOSAL;751631;1;0,00;;;0621-W;493
758;43632;477;24/10/2025;PROPOSAL;751641;1;0,00;;;0621-W;493
759;43638;477;24/10/2025;PROPOSAL;751902;1;0,00;;;0622-W;493
760;43632;477;27/10/2025;PROPOSAL;751044;2;0,00;;;0623-W;493
760;43632;477;27/10/2025;PROPOSAL;751284;2;0,00;;;0623-W;493
761;43638;477;27/10/2025;PROPOSAL;751119;1;0,00;;;0624-W;493
761;43638;477;27/10/2025;PROPOSAL;751646;1;0,00;;;0624-W;493
762;43668;477;29/10/2025;PROPOSAL;751745;1;0,00;;;0625-W;493
763;43643;477;29/10/2025;PROPOSAL;751517;1;0,00;;;0626-W;514
763;43643;477;29/10/2025;PROPOSAL;751523;1;0,00;;;0626-W;514
764;43667;477;29/10/2025;PROPOSAL;751579;1;0,00;;;0627-W;493
764;43667;477;29/10/2025;PROPOSAL;751964;1;0,00;;;0627-W;493
765;43667;477;03/11/2025;PROPOSAL;751629;1;0,00;;;0628-W;493
766;43666;477;03/11/2025;PROPOSAL;752049;1;0,00;;;0629-W;493
766;43666;477;03/11/2025;PROPOSAL;751319;1;0,00;;;0629-W;493
767;43665;477;03/11/2025;PROPOSAL;752043;1;0,00;;;0630-W;493
768;43664;477;03/11/2025;PROPOSAL;751317;1;0,00;;;0631-W;500
768;43664;477;03/11/2025;PROPOSAL;751966;1;0,00;;;0631-W;500
768;43664;477;03/11/2025;PROPOSAL;751413;1;0,00;;;0631-W;500
769;43643;477;03/11/2025;PROPOSAL;751317;1;0,00;;;0632-W;493
769;43643;477;03/11/2025;PROPOSAL;752039;1;0,00;;;0632-W;493
770;43663;477;03/11/2025;PROPOSAL;751318;1;0,00;;;0633-W;493
770;43663;477;03/11/2025;PROPOSAL;752047;1;0,00;;;0633-W;493
771;43593;477;03/11/2025;PROPOSAL;751745;1;0,00;;;0634-W;493
772;43662;477;05/11/2025;PROPOSAL;751112;1;0,00;;;0635-W;514
772;43662;477;05/11/2025;PROPOSAL;751720;1;0,00;;;0635-W;514
772;43662;477;05/11/2025;PROPOSAL;751987;1;0,00;;;0635-W;514
773;43614;477;06/11/2025;PROPOSAL;751453;1;0,00;;;0636-W;493
773;43614;477;06/11/2025;PROPOSAL;751799;1;0,00;;;0636-W;493
774;43661;477;06/11/2025;PROPOSAL;751131;1;0,00;;;0637-W;514
774;43661;477;06/11/2025;PROPOSAL;751846;1;0,00;;;0637-W;514
775;43660;477;07/11/2025;PROPOSAL;751006;1;0,00;;;0638-W;493
776;43610;477;10/11/2025;PROPOSAL;751664;1;0,00;;;0639-W;493
777;43617;477;10/11/2025;PROPOSAL;751745;1;0,00;;;0640-W;493
778;43659;477;12/11/2025;PROPOSAL;751532;1;0,00;;;0641-W;493
778;43659;477;12/11/2025;PROPOSAL;751767;4;0,00;;;0641-W;493
779;43658;477;12/11/2025;PROPOSAL;751796;2;0,00;;;0642-W;500
780;43657;477;14/11/2025;PROPOSAL;751404;1;0,00;;;0643-W;493
780;43657;477;14/11/2025;PROPOSAL;751536;1;0,00;;;0643-W;493
780;43657;477;14/11/2025;PROPOSAL;751413;1;0,00;;;0643-W;493
781;43656;477;14/11/2025;PROPOSAL;751368;1;0,00;;;0644-W;493
781;43656;477;14/11/2025;PROPOSAL;751796;1;0,00;;;0644-W;493
782;43655;477;14/11/2025;PROPOSAL;752047;1;0,00;;;0645-W;493
783;43653;477;17/11/2025;PROPOSAL;751844;2;0,00;;;0646-W;493
783;43653;477;17/11/2025;PROPOSAL;751987;1;0,00;;;0646-W;493
784;43652;477;17/11/2025;PROPOSAL;751352;1;0,00;;;0647-W;493
784;43652;477;17/11/2025;PROPOSAL;751792;1;0,00;;;0647-W;493
785;43602;477;17/11/2025;PROPOSAL;751534;1;0,00;;;0648-W;493
785;43602;477;17/11/2025;PROPOSAL;751575;1;0,00;;;0648-W;493
786;43651;477;17/11/2025;PROPOSAL;751455;1;0,00;;;0649-W;500
787;43650;477;17/11/2025;PROPOSAL;751250;1;0,00;;;0650-W;493
787;43650;477;17/11/2025;PROPOSAL;751650;1;0,00;;;0650-W;493
787;43650;477;17/11/2025;PROPOSAL;751825;1;0,00;;;0650-W;493
788;43649;477;18/11/2025;PROPOSAL;751371;1;0,00;;;0651-W;493
788;43649;477;18/11/2025;PROPOSAL;751388;1;0,00;;;0651-W;493
788;43649;477;18/11/2025;PROPOSAL;751970;1;0,00;;;0651-W;493
789;43648;477;18/11/2025;PROPOSAL;751170;1;0,00;;;0652-W;493
789;43648;477;18/11/2025;PROPOSAL;751371;1;0,00;;;0652-W;493
790;43647;477;19/11/2025;PROPOSAL;751006;1;0,00;;;0653-W;493
790;43647;477;19/11/2025;PROPOSAL;751577;1;0,00;;;0653-W;493
791;43627;477;19/11/2025;PROPOSAL;751108;2;0,00;;;0654-W;493
791;43627;477;19/11/2025;PROPOSAL;751725;1;0,00;;;0654-W;493
792;43645;477;19/11/2025;PROPOSAL;751368;1;0,00;;;0655-W;493
792;43645;477;19/11/2025;PROPOSAL;751614;1;0,00;;;0655-W;493
793;43646;477;21/11/2025;PROPOSAL;751122;4;0,00;;;0656-W;500
794;43645;477;21/11/2025;PROPOSAL;751006;1;0,00;;;0657-W;493
795;43644;477;25/11/2025;PROPOSAL;751536;1;0,00;;;0658-W;493
795;43644;477;25/11/2025;PROPOSAL;751742;2;0,00;;;0658-W;493
795;43644;477;25/11/2025;PROPOSAL;751745;2;0,00;;;0658-W;493
796;43643;477;25/11/2025;PROPOSAL;751517;1;0,00;;;0659-W;493
796;43643;477;25/11/2025;PROPOSAL;751745;3;0,00;;;0659-W;493
797;43642;477;26/11/2025;PROPOSAL;751069;2;0,00;;;0660-W;493
797;43642;477;26/11/2025;PROPOSAL;751658;2;0,00;;;0660-W;493
797;43642;477;26/11/2025;PROPOSAL;751727;1;0,00;;;0660-W;493
798;43622;477;27/11/2025;PROPOSAL;751368;1;0,00;;;0661-W;493
798;43622;477;27/11/2025;PROPOSAL;751536;1;0,00;;;0661-W;493
798;43622;477;27/11/2025;PROPOSAL;751745;4;0,00;;;0661-W;493
799;43641;477;27/11/2025;PROPOSAL;751435;1;0,00;;;0662-W;493
799;43641;477;27/11/2025;PROPOSAL;751437;1;0,00;;;0662-W;493
800;43640;477;28/11/2025;PROPOSAL;751219;1;0,00;;;0663-W;493
800;43640;477;28/11/2025;PROPOSAL;751368;1;0,00;;;0663-W;493
800;43640;477;28/11/2025;PROPOSAL;751564;1;0,00;;;0663-W;493
801;43639;477;29/11/2025;PROPOSAL;751006;1;0,00;;;0664-W;493
801;43639;477;29/11/2025;PROPOSAL;751474;1;0,00;;;0664-W;493
802;43638;477;29/11/2025;PROPOSAL;752041;1;0,00;;;0665-W;493
803;43637;477;02/12/2025;PROPOSAL;751980;1;0,00;;;0666-W;514
804;43619;477;03/12/2025;PROPOSAL;751061;2;0,00;;;0667-W;493
805;43626;477;03/12/2025;PROPOSAL;751706;1;0,00;;;0668-W;493
805;43626;477;03/12/2025;PROPOSAL;751835;1;0,00;;;0668-W;493
806;43636;477;03/12/2025;PROPOSAL;751534;1;0,00;;;0669-W;493
806;43636;477;03/12/2025;PROPOSAL;751759;4;0,00;;;0669-W;493
806;43636;477;03/12/2025;PROPOSAL;751957;1;0,00;;;0669-W;493
807;43635;477;04/12/2025;PROPOSAL;751517;1;0,00;;;0670-W;493
807;43635;477;04/12/2025;PROPOSAL;751742;1;0,00;;;0670-W;493
807;43635;477;04/12/2025;PROPOSAL;751745;1;0,00;;;0670-W;493
808;43633;477;04/12/2025;PROPOSAL;751514;1;0,00;;;0671-W;493
808;43633;477;04/12/2025;PROPOSAL;751801;3;0,00;;;0671-W;493
809;43632;477;05/12/2025;PROPOSAL;751796;1;0,00;;;0672-W;493
810;43631;477;05/12/2025;PROPOSAL;751328;1;0,00;;;0673-W;493
810;43631;477;05/12/2025;PROPOSAL;751612;1;0,00;;;0673-W;493
810;43631;477;05/12/2025;PROPOSAL;752001;1;0,00;;;0673-W;493
811;43630;477;05/12/2025;PROPOSAL;751252;2;0,00;;;0674-W;493
811;43630;477;05/12/2025;PROPOSAL;751945;1;0,00;;;0674-W;493
811;43630;477;05/12/2025;PROPOSAL;751949;1;0,00;;;0674-W;493
812;43629;477;05/12/2025;PROPOSAL;752003;1;0,00;;;0675-W;493
813;43614;477;09/12/2025;PROPOSAL;751646;2;0,00;;;0676-W;514
814;43628;477;09/12/2025;PROPOSAL;752039;1;0,00;;;0677-W;500
815;43627;477;09/12/2025;PROPOSAL;751792;1;0,00;;;0678-W;493
816;43623;477;10/12/2025;PROPOSAL;751371;1;0,00;;;0679-W;493
816;43623;477;10/12/2025;PROPOSAL;751870;1;0,00;;;0679-W;493
816;43623;477;10/12/2025;PROPOSAL;751754;1;0,00;;;0679-W;493
817;43624;477;10/12/2025;PROPOSAL;751888;1;0,00;;;0680-W;493
818;43622;477;12/12/2025;PROPOSAL;751801;1;0,00;;;0681-W;514
819;43607;477;12/12/2025;PROPOSAL;751424;1;0,00;;;0682-W;493
819;43607;477;12/12/2025;PROPOSAL;751488;1;0,00;;;0682-W;493
819;43607;477;12/12/2025;PROPOSAL;751684;1;0,00;;;0682-W;493
820;43621;477;12/12/2025;PROPOSAL;751801;2;0,00;;;0683-W;493
821;43619;477;15/12/2025;PROPOSAL;751311;1;0,00;;;0684-W;514
821;43619;477;15/12/2025;PROPOSAL;751486;1;0,00;;;0684-W;514
822;43613;477;15/12/2025;PROPOSAL;751219;1;0,00;;;0685-W;493
822;43613;477;15/12/2025;PROPOSAL;751232;1;0,00;;;0685-W;493
822;43613;477;15/12/2025;PROPOSAL;752053;1;0,00;;;0685-W;493
823;43589;477;15/12/2025;PROPOSAL;751006;1;0,00;;;0686-W;493
823;43589;477;15/12/2025;PROPOSAL;751174;1;0,00;;;0686-W;493
823;43589;477;15/12/2025;PROPOSAL;751394;1;0,00;;;0686-W;493
824;43618;477;16/12/2025;PROPOSAL;751167;1;0,00;;;0687-W;493
825;43617;477;16/12/2025;PROPOSAL;751909;1;0,00;;;0688-W;493
826;43603;477;16/12/2025;PROPOSAL;751394;1;0,00;;;0689-W;493
826;43603;477;16/12/2025;PROPOSAL;751662;1;0,00;;;0689-W;493
826;43603;477;16/12/2025;PROPOSAL;751970;1;0,00;;;0689-W;493
827;43616;477;16/12/2025;PROPOSAL;751772;1;0,00;;;0690-W;514
828;43615;477;16/12/2025;PROPOSAL;751149;1;0,00;;;0691-W;500
829;43614;477;16/12/2025;PROPOSAL;751394;1;0,00;;;0692-W;493
830;43613;477;17/12/2025;PROPOSAL;751368;1;0,00;;;0694-W;493
830;43613;477;17/12/2025;PROPOSAL;751521;1;0,00;;;0694-W;493
830;43613;477;17/12/2025;PROPOSAL;751772;4;0,00;;;0694-W;493
831;43612;477;18/12/2025;PROPOSAL;751030;1;0,00;;;0696-W;493
831;43612;477;18/12/2025;PROPOSAL;751660;1;0,00;;;0696-W;493
832;43611;477;18/12/2025;PROPOSAL;751380;1;0,00;;;0697-W;493
832;43611;477;18/12/2025;PROPOSAL;751519;1;0,00;;;0697-W;493
832;43611;477;18/12/2025;PROPOSAL;751908;2;0,00;;;0697-W;493
833;43610;477;18/12/2025;PROPOSAL;751519;1;0,00;;;0698-W;493
833;43610;477;18/12/2025;PROPOSAL;751801;3;0,00;;;0698-W;493
833;43610;477;18/12/2025;PROPOSAL;751968;1;0,00;;;0698-W;493
834;43601;477;19/12/2025;PROPOSAL;751796;1;0,00;;;0699-W;493
835;43609;477;19/12/2025;PROPOSAL;751801;3;0,00;;;0700-W;493
836;43608;477;19/12/2025;PROPOSAL;752041;1;0,00;;;0702-W;493
837;43605;477;22/12/2025;PROPOSAL;751319;1;0,00;;;0703-W;493
838;43604;477;22/12/2025;PROPOSAL;751772;1;0,00;;;0704-W;493
839;43590;477;24/12/2025;PROPOSAL;751065;2;0,00;;;0705-W;493
839;43590;477;24/12/2025;PROPOSAL;751670;2;0,00;;;0705-W;493
840;43603;477;02/02/2026;PROPOSAL;751313;1;0,00;;;0706-W;493
840;43603;477;02/02/2026;PROPOSAL;752049;1;0,00;;;0706-W;493
841;43602;477;04/02/2026;PROPOSAL;752037;1;0,00;;;0707-W;493
842;43601;477;04/02/2026;PROPOSAL;751083;1;0,00;;;0709-W;493
842;43601;477;04/02/2026;PROPOSAL;751368;1;0,00;;;0709-W;493
842;43601;477;04/02/2026;PROPOSAL;751882;1;0,00;;;0709-W;493
843;43601;477;05/02/2026;PROPOSAL;751417;1;0,00;;;0710-W;493
843;43601;477;05/02/2026;PROPOSAL;751627;1;0,00;;;0710-W;493
844;43598;477;09/02/2026;PROPOSAL;751041;1;0,00;;;0711-W;493
844;43598;477;09/02/2026;PROPOSAL;751648;2;0,00;;;0711-W;493
844;43598;477;09/02/2026;PROPOSAL;751807;1;0,00;;;0711-W;493
845;43600;477;09/02/2026;PROPOSAL;751123;1;0,00;;;0712-W;514
845;43600;477;09/02/2026;PROPOSAL;751134;1;0,00;;;0712-W;514
846;43599;477;09/02/2026;PROPOSAL;751362;1;0,00;;;0713-W;493
846;43599;477;09/02/2026;PROPOSAL;751697;1;0,00;;;0713-W;493
846;43599;477;09/02/2026;PROPOSAL;751799;2;0,00;;;0713-W;493
847;43598;477;09/02/2026;PROPOSAL;752047;1;0,00;;;0714-W;493
848;43597;477;10/02/2026;PROPOSAL;751987;1;0,00;;;0715-W;514
849;43596;477;10/02/2026;PROPOSAL;751089;1;0,00;;;0716-W;493
849;43596;477;10/02/2026;PROPOSAL;751221;1;0,00;;;0716-W;493
849;43596;477;10/02/2026;PROPOSAL;751368;1;0,00;;;0716-W;493
850;43596;477;11/02/2026;PROPOSAL;751742;1;0,00;;;0717-W;493
851;43594;477;11/02/2026;PROPOSAL;751355;1;0,00;;;0718-W;493
852;43595;477;11/02/2026;PROPOSAL;751348;1;0,00;;;0719-W;500
852;43595;477;11/02/2026;PROPOSAL;751350;1;0,00;;;0719-W;500
852;43595;477;11/02/2026;PROPOSAL;751911;1;0,00;;;0719-W;500
853;43594;477;11/02/2026;PROPOSAL;751796;1;0,00;;;0720-W;493
854;43593;477;12/02/2026;PROPOSAL;751530;1;0,00;;;0721-W;493
854;43593;477;12/02/2026;PROPOSAL;751742;4;0,00;;;0721-W;493
